latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
30.0803754,-84.3225943,30.0803754,-84.3225943,2018 Michael,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Corey Whittaker,Nail,Phone/Car GPS,NAD83,Sheila Guevara,Corin Downs,FLWAK27542,private residence,,,FL,Wakulla County,,No,30.0803754,-84.3225943,34379,Stuart Cove,27542,287,5,2,Seed line on very tall sabal palm tree marked with orange square on left side of back yard @100 ft behind house.Marked with flagged nail.,10/21/2018 4:00:00 AM,10.44,2,6,N/A,19821,5,2.49,3,,,Coastal,10/14/2018 4:00:00 AM,1,2,1709,101,0.08,0.1,HWM3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.0803754,-84.3225943,30.0803754,-84.3225943,2018 Michael,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Corey Whittaker,Nail,Phone/Car GPS,NAD83,Sheila Guevara,Corin Downs,FLWAK27542,private residence,,,FL,Wakulla County,,No,30.0803754,-84.3225943,34380,Stuart Cove,27542,287,5,1,Excellent seed line on left side of house located on cinder block stilt of house.,10/21/2018 4:00:00 AM,10.41,2,6,N/A,19822,5,1.63,3,,,Coastal,10/14/2018 4:00:00 AM,1,2,1709,101,0.08,0.05,HWM4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.01561,-84.38565,30.01561,-84.38565,2018 Michael,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Ed Figueroa,Stake,Map (digital or paper),NAD83,Corey Whittaker,Corey Whittaker,FLWAK27544,Seed line on the northern side of the wooden wall at the back of house #163.,,,FL,Wakulla County,,No,30.01561,-84.38565,34381,Gulf of Mexico,27544,287,5,1,"Located behind house #163 on Levy Bay Road, along the northern wooden wall toward the back of the house.  The mark is 1.72 ft above the top of a stake.",10/20/2018 4:00:00 AM,9.52,2,6,N/A,19503,7,2.78,4,,,Coastal,10/16/2018 4:00:00 AM,0,2,82,82,0.13,0.05,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.8517,-84.6661,29.8517,-84.6661,2018 Michael,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,William McDevitt,Stake,Map (digital or paper),WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLFRA27545,WOODEN SHED AND SEA WALL COLUMN POST LOCATED ADJACENT TO BUILDING,,,FL,Franklin County,,No,29.8517,-84.6661,34382,Gulf of Mexico,27545,287,5,2,"DEFINED SEED LINE WITH MINOR SCATTER, RATED GOOD WITHIN +/- 0.06ft. MARK LOCATED BEHIND WOODEN SHED ADJACENT TO (WEST) FATHOMS STEAM ROOM AND RAW BAR C-QUARTER MARINA. Height abv land reading is tape up from stake to high water mark.",10/20/2018 4:00:00 AM,9.15,2,6,N/A,19661,7,1.69,4,,,Coastal,10/15/2018 4:00:00 AM,0,4,1741,1741,0.019,0.06,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.73003,-84.89662,29.73003,-84.89662,2018 Michael,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Aram Nazarian,Stake,Map (digital or paper),WGS84 (from Digital Map),Windy Brace,Sonny Anderson,FLFRA27543,Fire hydrant on South Bay Shore Drive,,,FL,Franklin County,,No,29.73003,-84.89662,34383,Gulf of Mexico,27543,287,2,4,Debris line ~2-3ft from SW side of South Bay Shore Road.  In between road and HWM1.,10/19/2018 4:00:00 AM,9.71,2,6,N/A,20085,7,0,4,,GNSS used to determine elevation of base RM,Coastal,10/15/2018 4:00:00 AM,1,4,105,62,0.18,,HWM2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.8517,-84.6661,29.8517,-84.6661,2018 Michael,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,William McDevitt,Stake,Map (digital or paper),WGS84 (from Digital Map),Tiffany Carson,Corin Downs,FLFRA27545,WOODEN SHED AND SEA WALL COLUMN POST LOCATED ADJACENT TO BUILDING,,,FL,Franklin County,,No,29.8517,-84.6661,34384,Gulf of Mexico,27545,287,5,2,SEED LINE ON DILAPIDATED SEAWALL COLUMN POST. MARK ON SIDE FACING FATHOMS STEAM ROOM AND RAW BAR C-QUARTERS MARINA BUILDING.,10/20/2018 4:00:00 AM,9.2,2,6,N/A,19662,7,0.6,4,,,Coastal,10/15/2018 4:00:00 AM,0,4,1741,101,0.019,0.06,hwm-2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.0803754,-84.3225943,30.0803754,-84.3225943,2018 Michael,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Corey Whittaker,Other (Note in Description box),Phone/Car GPS,NAD83,Sheila Guevara,Corin Downs,FLWAK27542,private residence,,,FL,Wakulla County,,No,30.0803754,-84.3225943,34385,Stuart Cove,27542,287,2,4,"Debris line on wire fence across the street from residence, (location of HWM 1 through 4). Marked with flagging tied to intersection of wires.",10/21/2018 4:00:00 AM,10.08,2,6,N/A,19825,9,2.2,3,,,Coastal,10/14/2018 4:00:00 AM,1,2,1709,101,0.08,,HWM5,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.76622,-84.88319,29.76622,-84.88319,2018 Michael,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Kevin Grimsley,Marker,Map (digital or paper),WGS84 (from Digital Map),Windy Brace,Windy Brace,FLFRA27546,Private Residence,,,FL,Franklin County,,No,29.76622,-84.88319,34386,Gulf of Mexico,27546,287,5,2,Seedline around interior room.,10/20/2018 4:00:00 AM,9.92,2,2,N/A,20078,4,0.1,4,,,Coastal,10/15/2018 4:00:00 AM,1,4,105,105,0.01,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.85,-84.6649,29.85,-84.6649,2018 Michael,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,William McDevitt,Stake,Map (digital or paper),WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLFRA27547,JUST RIGHT MARINE,,,FL,Franklin County,,No,29.85,-84.6649,34387,Gulf of Mexico,27547,287,5,4,"LOCATED ON (BRICK RED) ALUMINUM SHELTER FRAME BEHIND BUILDING ON LEFT SIDE WHEN FACING WATER, RATED POOR DUE TO STABILITY OF FRAME. SURVEY POINT GNSS LB7160, REBAR W/CAP SET IN GROUND, CAN BE USED FOR GNSS.",10/20/2018 4:00:00 AM,8.91,2,6,N/A,19663,7,2.45,4,,,Coastal,10/15/2018 4:00:00 AM,0,4,1741,1741,0.019,0.4,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.84704,-84.66415,29.84704,-84.66415,2018 Michael,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,William McDevitt,Marker,Map (digital or paper),WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLFRA27549,"Carabell riverfront building ""Carabelle Cares""",,,FL,Franklin County,,No,29.84704,-84.66415,34388,Gulf of Mexico,27549,287,5,2,LOCATED WITHIN CARABELLE RIVERFRONT ON BUILDING CARRABELLE WATERFRONT PARNERSHIP. SEED LIINE ON INTERIOR WINDOW OF CARABELLE WATERFRONT. WINDOW LOCATED CLOSEST TO DOCK STEPS. TRANSFERRED MARK FROM WINDOW TO WINDOW FRAME WITH PENCIL. TAPE UP FROM GROUND LEVEL (DOCK) MARKED X WITH SHARPIE.,10/21/2018 4:00:00 AM,8.95,2,6,N/A,19666,4,3.55,4,,,Coastal,10/15/2018 4:00:00 AM,1,4,1741,1741,0.017,0.06,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.84704,-84.66415,29.84704,-84.66415,2018 Michael,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,William McDevitt,Marker,Map (digital or paper),WGS84 (from Digital Map),Tiffany Carson,Corin Downs,FLFRA27549,"Carabell riverfront building ""Carabelle Cares""",,,FL,Franklin County,,No,29.84704,-84.66415,34389,Gulf of Mexico,27549,287,5,2,LOCATED WITHIN CARABELLE RIVERFRONT ON BUILDING CARRABELLE WATERFRONT PARNERSHIP. SEED LINE ON INSIDE WINDOW OF CARABELLE WATERFRONT. WATER MARK TRANSFERRED WITH LEVEL (PENCIL) ON WINDOW FRAME. WINDOW LOCATED NEAR FRONT DOOR TOWARDS WATER. TAPE UP FROM GROUND LEVEL (DOCK) MARKED X WITH SHARPIE.,10/21/2018 4:00:00 AM,8.94,2,6,N/A,19668,4,3.54,4,,,Coastal,10/15/2018 4:00:00 AM,1,4,1741,101,0.017,0.06,hwm-2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.078663,-84.327134,30.078663,-84.327134,2018 Michael,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Fabian Kahn,Marker,Phone/Car GPS,NAD83,Sheila Guevara,Ed Figueroa,FLWAK27548,"Several condemned homes along Springview Drive, Crawford, FL near NGS benchmark PID#BE1790.",,,FL,Wakulla County,,No,30.0782804,-84.3270626,34391,Stuart Cove,27548,287,5,2,Seed line on screen portion of glass shed door on south side of gray house with burgundy door @100 ft SW of NGS benchmark. 2nd house SW of BM. Home on Springview Drive.,10/18/2018 4:00:00 AM,10.22,2,2,N/A,19836,4,5.83,3,,Surveyed as part of Levels transfer to FLWAK27771 BM.,Coastal,10/14/2018 4:00:00 AM,1,2,1709,61,0.01,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.76622,-84.88319,29.76622,-84.88319,2018 Michael,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Kevin Grimsley,Marker,Map (digital or paper),WGS84 (from Digital Map),Windy Brace,Sonny Anderson,FLFRA27546,Private Residence,,,FL,Franklin County,,No,29.76622,-84.88319,34392,Gulf of Mexico,27546,287,5,2,Car port shed.,10/15/2018 4:00:00 AM,10.15,2,2,N/A,20079,4,3.16,4,,,Coastal,10/15/2018 4:00:00 AM,0,4,105,62,0.01,,HWM2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.078444,-84.327405,30.078444,-84.327405,2018 Michael,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,Fabian Kahn,Nail,Phone/Car GPS,NAD83,Sheila Guevara,Corin Downs,FLWAK27548,"Several condemned homes along Springview Drive, Crawford, FL near NGS benchmark PID#BE1790.",,,FL,Wakulla County,,No,30.0782804,-84.3270626,34393,Stuart Cove,27548,287,5,1,Seed line on screen patio of home on Springview Drive.,10/26/2018 4:00:00 AM,10.81,2,2,N/A,19835,5,6.3,3,,,Coastal,10/14/2018 4:00:00 AM,1,2,1709,101,0.01,0.05,HWM2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.078129,-84.327729,30.078129,-84.327729,2018 Michael,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,Fabian Kahn,Marker,Phone/Car GPS,NAD83,Sheila Guevara,Corin Downs,FLWAK27548,"Several condemned homes along Springview Drive, Crawford, FL near NGS benchmark PID#BE1790.",,,FL,Wakulla County,,No,30.0782804,-84.3270626,34394,Stuart Cove,27548,287,5,1,Seed line inside bathroom at house with teal trim. Home on Springview Drive.,10/26/2018 4:00:00 AM,10.35,2,2,N/A,19834,4,3.87,3,,,Coastal,10/14/2018 4:00:00 AM,1,2,1709,101,0.01,0.05,HWM3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.8429,-84.6635,29.8429,-84.6635,2018 Michael,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,William McDevitt,Stake,Map (digital or paper),WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLFRA27550,U.S. Coast Guard station,,,FL,Franklin County,,No,29.8429,-84.6635,34395,Gulf of Mexico,27550,287,5,1,Tape up from stake to high water mark not ground level. SEED LINE LOCATED INSIDE LIFT STATION CONTROL BOX. TRANSFERRED MARK ON OUTSIDE CONTROL BOX. LIFT BOX LOCATED IN FRONT OF WELCOME TO USCG BUILDING CLOSE TO DOCK. CONTROL BOX MAY BE PULLED DUE TO DAMAGE . LEVELS WERE RUN AS A RESULT.,10/22/2018 4:00:00 AM,9.17,2,6,N/A,19670,7,3.85,4,,,Coastal,10/15/2018 4:00:00 AM,1,4,1741,1741,0.044,0.05,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.8429,-84.6635,29.8429,-84.6635,2018 Michael,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,William McDevitt,Stake,Map (digital or paper),WGS84 (from Digital Map),Tiffany Carson,Corin Downs,FLFRA27550,U.S. Coast Guard station,,,FL,Franklin County,,No,29.8429,-84.6635,34396,Gulf of Mexico,27550,287,5,2,SEED LINE ON EXTERIOR SAFETY STORAGE SHED LABELED FLAMMABLE. LOCATED TOWARDS LEFT OF BUILDING WHEN FACING FRONT DOOR.,10/22/2018 4:00:00 AM,9.5,2,6,N/A,19669,7,2.28,4,,,Coastal,10/15/2018 4:00:00 AM,1,4,1741,101,0.044,0.06,hwm-2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.8459,-84.6575,29.8459,-84.6575,2018 Michael,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,William McDevitt,Stake,Map (digital or paper),WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLFRA27551,utility cable box in front of property adjacent to driveway and utility pole,,,FL,Franklin County,,No,29.8459,-84.6575,34397,Gulf of Mexico,27551,287,5,2,SEED LINE LOCATED INSIDE EXTERIOR CABLE BOX (A14L1). ADJACENT TO LIGHT POLE 2717102 B326329. STAKE SET AT SEED LINE. ALSO MARKED EXTERIOR BOX WITH SHARPIE AT SEED LEVEL.,10/21/2018 4:00:00 AM,10.2,2,6,N/A,19671,7,0,4,,,Coastal,10/15/2018 4:00:00 AM,1,4,1741,1741,0.017,0.05,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.8459,-84.6575,29.8459,-84.6575,2018 Michael,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,William McDevitt,Stake,Map (digital or paper),WGS84 (from Digital Map),Tiffany Carson,Corin Downs,FLFRA27551,utility cable box in front of property adjacent to driveway and utility pole,,,FL,Franklin County,,No,29.8459,-84.6575,34398,Gulf of Mexico,27551,287,2,2,"Stake driven in ground at edge of debris line. at start of 810 Gulf Avenue Carabelle, Fl 32322 driveway. Tape down to ground level -0.86 ft. Debris line at ground level should be 0.00 ft.",10/21/2018 4:00:00 AM,10.16,2,6,N/A,19672,7,0,4,,,Coastal,10/15/2018 4:00:00 AM,0,4,1741,101,0.017,0.1,hwm-2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.847,-84.6546,29.847,-84.6546,2018 Michael,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,William McDevitt,Paint,Handheld GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLFRA27553,private residence,,,FL,Franklin County,,No,29.847,-84.6546,34399,Gulf of Mexico,27553,287,5,1,SEED LINE LOCATED ON BACKSIDE OF MAIN HOUSE ADJACENT FROM DRIVEWAY. CONCRETE MONUMENT  SET IN GROUND ON SIDE OF HOUSE OPPOSITE OF DRIVEWAY. PK NAIL SET IN GULF ROAD SEVERAL FT FROM DRIVEWAY. OWNER GRANTED PERMISSION. TAPEUP FROM GROUND LEVEL.,10/21/2018 4:00:00 AM,9.5,2,6,N/A,19673,3,0.41,1,,,Coastal,10/15/2018 4:00:00 AM,0,4,1741,1741,0.017,0.05,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.022556,-84.386936,30.022556,-84.386936,2018 Michael,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,Sara Hammermeister,Stake,Map (digital or paper),NAD83,Corey Whittaker,Corey Whittaker,FLWAK27552,Seed line along north wall of building at 241 Clark Drive.  Marked with a stake whose top is 0.60 ft below the mark.,,,FL,Wakulla County,,No,30.022556,-84.386936,34400,Gulf of Mexico,27552,287,5,1,Located on the north side of cinder block building just east of the air-conditioner.,10/18/2018 4:00:00 AM,9.05,2,2,N/A,20044,7,1.81,4,,,Coastal,10/16/2018 4:00:00 AM,1,2,82,82,0.01,0.05,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.847,-84.6546,29.847,-84.6546,2018 Michael,Seed line,Unknown/Historical,NAVD88,RT-GNSS,William McDevitt,Paint,Handheld GPS,WGS84 (from Digital Map),Tiffany Carson,Corin Downs,FLFRA27553,private residence,,,FL,Franklin County,,No,29.847,-84.6546,34401,Gulf of Mexico,27553,287,5,6,SEED LINE LOCATED ON BACKSIDE OF MAIN HOUSE ADJACENT FROM DRIVEWAY. CLOSEST TOWARDS DRIVEWAY. TAPEUP FROM GROUND LEVEL.,10/21/2018 4:00:00 AM,9.56,2,6,N/A,19674,3,0,1,,,Coastal,10/15/2018 4:00:00 AM,0,4,1741,101,0.017,,hwm-2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.670051,-83.389081,29.670051,-83.389081,2018 Michael,Debris,Poor: +/- 0.40 ft,NAVD88,Level Gun,Sara Hammermeister,Marker,Map (digital or paper),WGS84 (from Digital Map),Sonny Anderson,Sonny Anderson,FLDIX03354,Jena Boat Ramp,,Gulf of Mexico,FL,Taylor County,0,Yes,29.670051,-83.389081,34402,Steinhatchee River,3354,287,2,4,on concrete pad leading to aluminum walkway towards floating dock.,10/11/2018 4:00:00 AM,,2,2,N/A,19113,4,0.1,4,12793,"4.452,HWM is believed to be a secondary tidal mark, occurring after the true peak.",Riverine,10/11/2018 4:00:00 AM,1,4,62,62,0.002,0.25,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.7175933333,-85.1137833333333,29.7175933333,-85.1137833333333,2018 Michael,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Aram Nazarian,Nail,Map (digital or paper),WGS84 (from Digital Map),Windy Brace,Windy Brace,FLFRA27555,County Road 30A.  Approximately 0.3 miles from the intersection with US98.,,,FL,Franklin County,,No,29.7175933333,-85.1137833333333,34403,Gulf of Mexico,27555,287,5,4,Seed line 80 yards from Gulf.  Located on east side of the road.  Flagged with a metal spike.,10/22/2018 4:00:00 AM,12.92,2,6,N/A,20061,5,0,4,,,Coastal,10/15/2018 4:00:00 AM,0,4,105,105,0.027,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.670051,-83.389081,29.670051,-83.389081,2018 Michael,Debris,Poor: +/- 0.40 ft,NAVD88,Level Gun,Sara Hammermeister,Marker,Map (digital or paper),WGS84 (from Digital Map),Sonny Anderson,Sonny Anderson,FLDIX03354,Jena Boat Ramp,,Gulf of Mexico,FL,Taylor County,0,Yes,29.670051,-83.389081,34404,Steinhatchee River,3354,287,2,4,on concrete pad leading to aluminum walkway and floating dock.,10/11/2018 4:00:00 AM,,2,2,N/A,19112,4,0.1,4,12793,"4.465, HWM is believed to be a secondary tidal mark, occurring after the true peak.",Riverine,10/11/2018 4:00:00 AM,1,4,62,62,0.002,0.25,HWM 2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.05922,-84.28958,30.05922,-84.28958,2018 Michael,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,Ron Knapp,Tape,Handheld GPS,NAD83,Sheila Guevara,Sheila Guevara,FLWAK27554,"Private residence in Pebble court, Crawfordville.",,,FL,Wakulla County,,No,30.05922,-84.28958,34405,Gulf of Mexico,27554,287,5,1,HWM on south side of house inside the second door walking from front to rear.  HWM was transferred from inside elevator shaft to corner of front door.,10/17/2018 4:00:00 AM,10.04,2,2,N/A,19998,2,3.63,1,,,Coastal,10/14/2018 4:00:00 AM,1,2,1709,1709,-0.001,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.05922,-84.28958,30.05922,-84.28958,2018 Michael,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Ron Knapp,Marker,Handheld GPS,NAD83,Sheila Guevara,Sheila Guevara,FLWAK27554,"Private residence in Pebble court, Crawfordville.",,,FL,Wakulla County,,No,30.05922,-84.28958,34406,Gulf of Mexico,27554,287,5,3,on north side of house on first window walking from front to rear.,10/17/2018 4:00:00 AM,10.71,2,2,N/A,19999,4,5.13,1,,,Coastal,10/14/2018 4:00:00 AM,0,2,1709,1709,-0.001,,HWM2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.7175933333,-85.1137833333333,29.7175933333,-85.1137833333333,2018 Michael,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Aram Nazarian,Nail,Map (digital or paper),WGS84 (from Digital Map),Windy Brace,Ron Knapp,FLFRA27555,County Road 30A.  Approximately 0.3 miles from the intersection with US98.,,,FL,Franklin County,,No,29.7175933333,-85.1137833333333,34408,Gulf of Mexico,27555,287,5,4,82 yards from Gulf.  Located on the east side of the road.  Flagged with a metal spike and painted.,10/22/2018 4:00:00 AM,12.24,2,6,N/A,20062,5,,4,,,Coastal,10/15/2018 4:00:00 AM,0,4,105,1700,0.027,0.4,HWM 2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.7129,-85.1376166,29.7129,-85.1376166,2018 Michael,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Ron Knapp,Marker,Map (digital or paper),WGS84 (from Digital Map),Windy Brace,Windy Brace,FLFRA27558,2.0 miles west of intersection of US 98 and CR 30A.,,,FL,Franklin County,,No,29.7129,-85.1376166,34410,Gulf of Mexico,27558,287,2,3,HWM1 100 yards from Gulf on east side of the road half way up the bank.  Witness post and stake set to mark location.,10/18/2018 4:00:00 AM,11.19,2,2,N/A,19982,4,,4,,Levels from tablet DM 4907,Coastal,10/15/2018 4:00:00 AM,0,4,105,105,0.002,0.2,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.7129,-85.1376166,29.7129,-85.1376166,2018 Michael,Debris,Poor: +/- 0.40 ft,NAVD88,Level Gun,Ron Knapp,Marker,Map (digital or paper),WGS84 (from Digital Map),Windy Brace,Sonny Anderson,FLFRA27558,2.0 miles west of intersection of US 98 and CR 30A.,,,FL,Franklin County,,No,29.7129,-85.1376166,34411,Gulf of Mexico,27558,287,2,4,70 yards from Gulf on west side of the road at ground level.  Marked next to witness post.  10 ft south of pine tree painted orange.,10/18/2018 4:00:00 AM,11.24,2,2,N/A,19985,4,,4,,Levels from benchmark DM 4907,Coastal,10/15/2018 4:00:00 AM,0,4,105,62,0.002,0.4,HWM2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.06375,-84.29444,30.06375,-84.29444,2018 Michael,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Ron Knapp,Marker,Handheld GPS,NAD83,Sheila Guevara,Sheila Guevara,FLWAK27559,"Apalachee Bay Volunteer Fire Department 1448 Shell Point Rd, Crawfordville,  32327. Near the north west corner of building near road.",,,FL,Wakulla County,,No,30.06375,-84.29444,34412,Gulf of Mexico,27559,287,5,1,Inside garage on west wall 2 ft. from roll up door.,10/21/2018 4:00:00 AM,9.91,2,6,N/A,20000,4,3.96,1,,,Coastal,10/14/2018 4:00:00 AM,1,2,1709,1709,0.09,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.06375,-84.29444,30.06375,-84.29444,2018 Michael,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Ron Knapp,Tape,Handheld GPS,NAD83,Sheila Guevara,Sheila Guevara,FLWAK27559,"Apalachee Bay Volunteer Fire Department 1448 Shell Point Rd, Crawfordville,  32327. Near the north west corner of building near road.",,,FL,Wakulla County,,No,30.06375,-84.29444,34413,Gulf of Mexico,27559,287,5,1,North side of building on second door from front to rear of building.,10/21/2018 4:00:00 AM,10.02,2,6,N/A,20001,2,3.97,1,,,Coastal,10/14/2018 4:00:00 AM,1,2,1709,1709,0.09,,HWM2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.8471133,-84.6509473,29.8471133,-84.6509473,2018 Michael,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,William McDevitt,Stake,Handheld GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLFRA27560,private residence,,,FL,Franklin County,,No,29.8471133,-84.6509473,34415,Gulf of Mexico,27560,287,5,2,DEFINED SEED LINE LOCATED INSIDE UTILITY ROOM DOOR LOCATED ON FIRST LEVEL ADJACENT LEFT OF PALM WHEN FACING HOUSE. MARKED THE EXTERIOR DOOR FRAME,10/21/2018 4:00:00 AM,9.35,2,6,N/A,19675,7,1.86,1,,,Coastal,10/15/2018 4:00:00 AM,1,4,1741,1741,0.017,0.05,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.8539,-84.6365,29.8539,-84.6365,2018 Michael,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,William McDevitt,Stake,Map (digital or paper),WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLFRA27561,FENCE POST LOCATED ACROSS THE STREET FROM ISLAND VIEW PARK FRANKLIN COUNTY PARK,,,FL,Franklin County,,No,29.8539,-84.6365,34416,Gulf of Mexico,27561,287,5,2,"TAPEUP TO WATER MARK FROM STAKE NOT GROUND LEVEL.. Seed line on fence post located adjacent to road memorial sign ""DRIVE SAFELY IN MEMORY ..."", light post and cable utility box A2L25.",10/21/2018 4:00:00 AM,9.61,2,6,N/A,19678,7,1.35,4,,,Coastal,10/15/2018 4:00:00 AM,0,4,1741,1741,0.017,0.06,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.596659,-83.390162,29.596659,-83.390162,2018 Michael,Debris,Poor: +/- 0.40 ft,NAVD88,Level Gun,Sara Hammermeister,,Map (digital or paper),WGS84 (from Digital Map),Sonny Anderson,Sonny Anderson,FLDIX03353,Rocky Creek Boat Ramp,,Gulf of Mexico,FL,Dixie County,0,Yes,29.596659,-83.390162,34417,Rocky Creek,3353,287,2,4,Debris line on boat ramp,10/11/2018 4:00:00 AM,,2,2,N/A,19084,,0.1,4,,"4.247, HWM debris line considered to be  secondary to the recorded sensor peak.",Coastal,10/11/2018 4:00:00 AM,0,4,62,62,0.01,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
