latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
24.6658,-81.4977,24.6658,-81.4977,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Darrell Lambeth,Stake,Map (digital or paper),NAD83,Tiffany Carson,Tiffany Carson,FLMON22476,Private Residence,,,FL,Monroe County,,No,24.6658,-81.4977,23968,Atlantic Ocean,22476,182,5,3,Debris line on screen of porch 2nd house on road 50ft from first house with HWM,9/18/2017 4:00:00 AM,5.674,2,2,N/A,7356,7,3.5,4,,measured up from TBM-2,Coastal,9/18/2017 4:00:00 AM,0,2,1741,1741,0.02,0.05,TBM-2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.5130555555556,-79.1808333333333,33.5130555555556,-79.1808333333333,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bradley Huffman,Paint,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCGEO14317,CHAPEL CREEK AT S-52 NR PLANTERSVILLE SC,,South Atlantic,SC,Georgetown County,,No,33.5130555555556,-79.1808333333333,23969,Chapel Creek,14317,182,5,2,Seedline on bridge face,9/20/2017 4:00:00 AM,3.84,2,6,N/A,6602,3,,1,,standard levels from pin elevation.,Coastal,9/13/2017 4:00:00 AM,0,2,1381,1381,0.23,,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
24.549,-81.7853,24.549,-81.7853,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Darrell Lambeth,Stake,Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLMON22484,"Key West Wildlife Center. 1801  White Street, Key West. FL",,,FL,Monroe County,,No,24.549,-81.7853,23978,Atlantic Ocean,22484,182,5,3,Located on white concrete wall of property adjacent  (West) to wildlife rescue. Located 50' at 45degrees from NE corner of large permanent generator.,9/18/2017 4:00:00 AM,2.788,2,2,N/A,7121,7,1.43,3,,,Coastal,9/18/2017 4:00:00 AM,1,4,1741,1741,0.006,0.2,DH_KW_3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
24.549,-81.7853,24.549,-81.7853,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Darrell Lambeth,Stake,Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLMON22484,"Key West Wildlife Center. 1801  White Street, Key West. FL",,,FL,Monroe County,,No,24.549,-81.7853,23979,Atlantic Ocean,22484,182,5,3,Seed line on white concrete wall near inside corner of S and W facing walls. Same property as KW_3. Located appx 90 ft at 15 degrees from same generator.,9/18/2017 4:00:00 AM,2.757,2,2,N/A,7120,7,0.97,3,,,Coastal,9/18/2017 4:00:00 AM,0,4,1741,1741,0.006,0.2,DH_KW_4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.3675,-79.1691666666667,33.3675,-79.1691666666667,2017 Irma,Seed line,VP: > 0.40 ft,NAVD88,RT-GNSS,Bradley Huffman,Marker,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCGEO14323,DEBIDUE CRK @ DEBORDIEU ISL BT RP NR GEORGETOWN SC,,South Atlantic,SC,Georgetown County,,No,33.3675,-79.1691666666667,23980,Debidue Creek,14323,182,5,5,Seedline on seawall,9/20/2017 4:00:00 AM,5.71,2,6,N/A,6607,4,,1,,standard levels from pin elevation.,Coastal,9/13/2017 4:00:00 AM,0,2,1381,1381,0.19,,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
24.5607,-81.8064,24.5607,-81.8064,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Darrell Lambeth,,Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLMON22485,Vacant business at 2 Duval St. Key West.,,,FL,Monroe County,,No,24.5607,-81.8064,23982,Gulf of Mexico,22485,182,5,2,Seed line/water mark on glass doors of vacant business at SW corner of intersection of Duval and Wall streets,9/18/2017 4:00:00 AM,2.855,2,2,N/A,7123,,1.27,3,,,Coastal,9/18/2017 4:00:00 AM,1,4,1741,1741,0.004,0.1,DH_KW_5,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
24.5607,-81.8064,24.5607,-81.8064,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Darrell Lambeth,,Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLMON22485,Vacant business at 2 Duval St. Key West.,,,FL,Monroe County,,No,24.5607,-81.8064,23983,Gulf of Mexico,22485,182,5,2,"Seed line of back of kiosk at ""Conch Tour Train""  on NE corner of Duval and Front streets.",9/18/2017 4:00:00 AM,2.735,2,2,N/A,7122,,1.24,3,,,Coastal,9/18/2017 4:00:00 AM,1,4,1741,1741,0.004,0.1,DH_KW_6,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.4708333333333,-79.1011111111111,33.4708333333333,-79.1011111111111,2017 Irma,Debris,VP: > 0.40 ft,NAVD88,RT-GNSS,Bradley Huffman,Stake,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCGEO14318,"CLUB HOUSE CRK AT S-302 AT LITCHFIELD BEACH, SC",,South Atlantic,SC,Georgetown County,,No,33.4708333333333,-79.1011111111111,23987,Club House Creek,14318,182,2,5,Debris pile on ground,9/20/2017 4:00:00 AM,5.95,2,6,N/A,6601,7,,1,,standard levels from pin elevation.,Coastal,9/13/2017 4:00:00 AM,0,2,1381,1381,0.14,,hwm,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
24.6659,-81.3868,24.6659,-81.3868,2017 Irma,Seed line,Poor: +/- 0.40 ft,NAVD88,Level Gun,William McDevitt,,Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLMON22487,Little Palm Island Resort and Spa,,,FL,Monroe County,,No,24.6659,-81.3868,23989,Atlantic Ocean,22487,182,5,4,Seedline inside porch of small cottage. Cottage is 2nd building S. of US1. Not marked due to private residence,9/19/2017 4:00:00 AM,6.708,2,2,N/A,7511,,5.45,3,,,Coastal,9/19/2017 4:00:00 AM,0,4,1741,1741,0.004,0.4,DH_LT_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
24.6659,-81.3868,24.6659,-81.3868,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,William McDevitt,,Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLMON22487,Little Palm Island Resort and Spa,,,FL,Monroe County,,No,24.6659,-81.3868,23991,Atlantic Ocean,22487,182,5,3,Seedline inside glass door of workshop just 60ft N of cottage. Workshop is 1st building S of US1. not marked due to private residence,9/19/2017 4:00:00 AM,6.232,2,2,N/A,7512,,4.78,3,,,Coastal,9/19/2017 4:00:00 AM,1,4,1741,1741,0.004,0.2,DH_LT_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.5266666666667,-79.0313888888889,33.5266666666667,-79.0313888888889,2017 Irma,Other (Note in Description box),VP: > 0.40 ft,NAVD88,RT-GNSS,Bradley Huffman,Stake,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCGEO14321,"MURRELLS INLET JETTYS AT HUNTINGTON STATE PARK,SC",,South Atlantic,SC,Georgetown County,,No,33.5266666666667,-79.0313888888889,23992,Murrells Inlet,14321,182,9,5,Cut line in dunes,9/20/2017 4:00:00 AM,7.02,2,6,N/A,6604,7,,1,,standard levels from pin elevation.,Coastal,9/13/2017 4:00:00 AM,0,2,1381,1381,0.07,,hwm,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.5619444444444,-79.0855555555555,33.5619444444444,-79.0855555555555,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Bradley Huffman,Marker,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCGEO14325,"WACCAMAW R. AT WACCA WACHE MARINE, MURRELLS INL SC",,South Atlantic,SC,Georgetown County,,No,33.5619444444444,-79.0855555555555,23995,Waccamaw River,14325,182,5,2,Seed line on wall at sensor,9/20/2017 4:00:00 AM,6.49,2,2,N/A,6608,4,,1,,Leveled from pin elevation.,Coastal,9/13/2017 4:00:00 AM,0,2,1381,1381,0.004,,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
18.06308,-65.81628,18.06308,-65.81628,2017 Irma,Debris,Poor: +/- 0.40 ft,PRVD02,RT-GNSS,Mark Dickman,Stake,Map (digital or paper),NAD83,Corin Downs,Corin Downs,PRYAB20635,Playa de Guayanes,,South Atlantic,PR,Yabucoa Municipio,,No,18.06315,-65.81648,24007,Atlantic Ocean,20635,182,2,4,on the grass and beach between RM1 and the dock,9/11/2017 4:00:00 AM,2.833,6,6,N/A,10459,7,,4,,levels from GNSS BM,Coastal,9/11/2017 4:00:00 AM,0,2,101,101,0.129,0.4,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
18.06314,-65.81631,18.06314,-65.81631,2017 Irma,Debris,Poor: +/- 0.40 ft,PRVD02,RT-GNSS,Mark Dickman,Stake,Map (digital or paper),NAD83,Corin Downs,Corin Downs,PRYAB20635,Playa de Guayanes,,South Atlantic,PR,Yabucoa Municipio,,No,18.06315,-65.81648,24008,Atlantic Ocean,20635,182,2,4,on the grass and beach between RM1 and the dock,9/11/2017 4:00:00 AM,2.382,6,6,N/A,10460,7,,4,,LEVELS RUN FROM GNSS BM,Coastal,9/11/2017 4:00:00 AM,0,2,101,101,0.129,0.4,HWM 2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
18.06317,-65.81636,18.06317,-65.81636,2017 Irma,Debris,Poor: +/- 0.40 ft,PRVD02,RT-GNSS,Mark Dickman,Stake,Map (digital or paper),NAD83,Corin Downs,Sonny Anderson,PRYAB20635,Playa de Guayanes,,South Atlantic,PR,Yabucoa Municipio,,No,18.06315,-65.81648,24018,Atlantic Ocean,20635,182,2,4,on the grass and beach between RM1 and the dock,9/11/2017 4:00:00 AM,2.259,6,6,N/A,10461,7,,4,,LEVELS FROM GNSS BM,Coastal,9/11/2017 4:00:00 AM,0,2,101,62,0.129,0.4,HWM 3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
18.06325,-65.81642,18.06325,-65.81642,2017 Irma,Debris,Poor: +/- 0.40 ft,PRVD02,RT-GNSS,Mark Dickman,Stake,Map (digital or paper),NAD83,Corin Downs,Sonny Anderson,PRYAB20635,Playa de Guayanes,,South Atlantic,PR,Yabucoa Municipio,,No,18.06315,-65.81648,24019,Atlantic Ocean,20635,182,2,4,Stake 25 ft. on the grass and beach to the right side of dock,9/13/2017 4:00:00 AM,2.655,6,6,N/A,10455,7,,4,,LEVELS FROM GNSS MARK,Coastal,9/13/2017 4:00:00 AM,0,2,101,62,0.129,0.4,HWM 4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
18.06323,-65.81645,18.06323,-65.81645,2017 Irma,Debris,Poor: +/- 0.40 ft,PRVD02,RT-GNSS,Mark Dickman,Stake,Map (digital or paper),NAD83,Corin Downs,Sonny Anderson,PRYAB20635,Playa de Guayanes,,South Atlantic,PR,Yabucoa Municipio,,No,18.06315,-65.81648,24020,Atlantic Ocean,20635,182,2,4,"on the grass and beach, 50 ft from the right side of the dock, 20 ft from HWM 4",9/13/2017 4:00:00 AM,2.815,6,6,N/A,10462,7,,4,,LEVELS FROM GNSS MARK,Coastal,9/13/2017 4:00:00 AM,0,2,101,62,0.129,0.4,HWM 5,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
18.06324,-65.81647,18.06324,-65.81647,2017 Irma,Debris,Poor: +/- 0.40 ft,PRVD02,RT-GNSS,Mark Dickman,Stake,Map (digital or paper),NAD83,Corin Downs,Corin Downs,PRYAB20635,Playa de Guayanes,,South Atlantic,PR,Yabucoa Municipio,,No,18.06315,-65.81648,24021,Atlantic Ocean,20635,182,2,4,"on the grass and beach, 75 ft from right side of dock, 25 ft from HWM 5",9/13/2017 4:00:00 AM,2.741,6,6,N/A,10463,7,,4,,LEVELS FROM GNSS MARK,Coastal,9/13/2017 4:00:00 AM,0,2,101,101,0.129,0.4,HWM 6,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
25.53872,-80.32775,25.53872,-80.32775,2017 Irma,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Mark Dickman,Stake,Map (digital or paper),WGS84 (from Digital Map),Sheila Guevara,Sheila Guevara,FLMIA03786,Black Creek Marina,Priority 1 (network or time critical),,FL,Miami-Dade County,0,Yes,25.53878,-80.32739,24022,Biscayne Bay,3786,182,2,4,Debris line in grass along sidewalk near ramp.,9/15/2017 4:00:00 AM,5.756,2,6,N/A,5999,7,,4,4640,,Coastal,9/15/2017 4:00:00 AM,1,4,1709,1709,0.233,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
25.92674,-81.54444,25.92674,-81.54444,2017 Irma,Debris,VP: > 0.40 ft,NAVD88,RT-GNSS,Darrell Lambeth,,Other (Note in Description box),WGS84 (from Digital Map),Ryan Hollins,Ryan Hollins,FLCOL22502,"USGS 255534081324000 Pumpkin River near Goodland, FL",,,FL,Collier County,,No,25.92674,-81.54444,24025,Pumpkin River (255534081324000),22502,182,2,5,Debris clump 50 ft inland and 75 ft upstream of gage,9/19/2017 4:00:00 AM,6.32,2,6,Left,6699,,0,5,,used gaging station RM which was set by GNSS RT,Riverine,9/19/2017 4:00:00 AM,0,4,81,81,0.207,0.5,LES-03,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
25.92674,-81.54444,25.92674,-81.54444,2017 Irma,Debris,VP: > 0.40 ft,NAVD88,RT-GNSS,Darrell Lambeth,,Other (Note in Description box),WGS84 (from Digital Map),Ryan Hollins,Ryan Hollins,FLCOL22502,"USGS 255534081324000 Pumpkin River near Goodland, FL",,,FL,Collier County,,No,25.92674,-81.54444,24026,Pumpkin River (255534081324000),22502,182,2,5,Debris clump 50ft inland and 50ft dwnstr of gage on shell mound.,9/19/2017 4:00:00 AM,6.5,2,6,Left,6698,,0,5,,used gaging station RM which was set by GNSS RT,Riverine,9/19/2017 4:00:00 AM,0,4,81,81,0.207,0.5,LES-03a,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
25.89539,-81.4555,25.89539,-81.4555,2017 Irma,Debris,VP: > 0.40 ft,NAVD88,RT-GNSS,Darrell Lambeth,,Map (digital or paper),WGS84 (from Digital Map),Ryan Hollins,Ryan Hollins,FLCOL22503,"USGS 255327081275900 East River near Everglades City, FL",,,FL,Collier County,,No,25.89539,-81.4555,24027,East River (255327081275900),22503,182,2,5,Debris in trees 50ft upstr gage.  Twigs elev = WS @1245 (8.78) + dist to twigs (4.48) = 13.26 arb (5.44 NAVD-88),9/19/2017 4:00:00 AM,5.44,2,6,Right,6954,,,4,,Converted to NAVD'88 from historical GNSS campaign,Riverine,9/19/2017 4:00:00 AM,0,4,81,81,0.207,1,LES-04,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
25.89539,-81.4555,25.89539,-81.4555,2017 Irma,Debris,VP: > 0.40 ft,NAVD88,RT-GNSS,Darrell Lambeth,,Map (digital or paper),WGS84 (from Digital Map),Ryan Hollins,Ryan Hollins,FLCOL22503,"USGS 255327081275900 East River near Everglades City, FL",,,FL,Collier County,,No,25.89539,-81.4555,24028,East River (255327081275900),22503,182,2,5,Debris in trees 50ft upstream of gage. Evelation = WS @1245 (8.78) + elev abv water (4.45) = 13.23 arb (5.41 NAVD-88).,9/19/2017 4:00:00 AM,5.41,2,6,Right,6955,,,4,,Converted from historical NAVD'88 GNSS campaign,Riverine,9/19/2017 4:00:00 AM,0,4,81,81,0.207,1,LES-04a,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
25.90887,-81.51101,25.90887,-81.51101,2017 Irma,Other (Note in Description box),VP: > 0.40 ft,NAVD88,RT-GNSS,Darrell Lambeth,Other (Note in Description box),Map (digital or paper),WGS84 (from Digital Map),Ryan Hollins,Ryan Hollins,FLCOL22504,USGS 255432081303900 Faka Union River near the Mouth,,,FL,Collier County,,No,25.90887,-81.51101,24029,Faka Union River,22504,182,9,5,"Cork line at vent hold on CSG  (MINIMUM SURGE, at least this high).  Value based on CSG elevation (9.47 arb) + stick-up (5.01) = 14.48 arb. (= 6.81 ft NAVD-88 w/ -7.67 conversion applied)",9/19/2017 4:00:00 AM,6.81,2,6,Right,6960,9,,4,,Converted from historical NAVD'88 GNSS Campaign,Riverine,9/19/2017 4:00:00 AM,1,4,81,81,0.207,1,LES-05,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
25.70923,-81.24991,25.70923,-81.24991,2017 Irma,Debris,VP: > 0.40 ft,NAVD88,Static-GNSS,Darrell Lambeth,,Map (digital or paper),WGS84 (from Digital Map),Ryan Hollins,Ryan Hollins,FLMON22505,"USGS Chatham River near The Watson Place, FL",,,FL,Monroe County,,No,25.70923,-81.24991,24030,Chatham River,22505,182,2,5,Debris snag in mangrove treeline just behind station. Measured up from RM2 (elev. 2.481ft). Measurement (2.62) transfered over with a level from debris snag in tree down to notch in RM2. Final elevation of 5.101 ft (2.481 + 2.62).,9/16/2017 4:00:00 AM,5.101,2,7,Right,7037,,,4,,site datum established by static GNSS.. HWM elevation determined by tape measure.,Riverine,9/16/2017 4:00:00 AM,0,4,81,81,0.06,0.5,RMC-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
25.70923,-81.24991,25.70923,-81.24991,2017 Irma,Debris,VP: > 0.40 ft,NAVD88,Static-GNSS,Darrell Lambeth,,Map (digital or paper),WGS84 (from Digital Map),Ryan Hollins,Ryan Hollins,FLMON22505,"USGS Chatham River near The Watson Place, FL",,,FL,Monroe County,,No,25.70923,-81.24991,24031,Chatham River,22505,182,2,5,Debris snag in treeline behind station: Measured 2.28 ft above RM2 (RM2 elevation: 2.481 ft). Measurement transfered over with a level from debris snag in tree notch down to RM2. Final elevation of 4.761 ft (2.481 + 2.28).,9/16/2017 4:00:00 AM,4.761,2,7,Right,7038,,,4,,site datum established by static GNSS.. HWM elevation determined by tape measure.,Riverine,9/16/2017 4:00:00 AM,0,4,81,81,0.06,0.5,RMC-01a,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
25.87209,-81.38206,25.87209,-81.38206,2017 Irma,Seed line,VP: > 0.40 ft,NAVD88,Level Gun,Darrell Lambeth,Other (Note in Description box),Map (digital or paper),WGS84 (from Digital Map),Ryan Hollins,Ryan Hollins,FLCOL22506,"USGS 02290928 Barron River at Everglades City, FL",,,FL,Collier County,,No,25.87209,-81.38206,24035,Barron River,22506,182,5,5,"Line occured at top of CSG where the vent hole was located; small auxillary vent hole was just above where the main vent hole was located, but mark did not go above main vent hole.  AT LEAST THIS HIGH.  Surge was likely higher",9/16/2017 4:00:00 AM,,2,2,Left,7036,9,,4,,Deleted elev (5.58) surge believed to have gotten higher than CSG could register a mark.,Riverine,9/16/2017 4:00:00 AM,1,4,81,81,,0.5,RMC-03,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
32.6275,-80.0286111111111,32.6275,-80.0286111111111,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bradley Huffman,Nail and HWM tag,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCCHA14311,"CINDER CRK .35 mi DN EAGLE PT  RD, KIAWAH ISLAND,SC",,South Atlantic,SC,Charleston County,,No,32.6275,-80.0286111111111,24036,Cinder Creek,14311,182,5,2,Seedline on pine tree west of sensor.,9/20/2017 4:00:00 AM,6.72,2,6,N/A,6599,6,,1,,Leveled from pin elevation.,Coastal,9/13/2017 4:00:00 AM,0,2,1381,1381,0.04,,hwm,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
32.5975,-80.1963888888889,32.5975,-80.1963888888889,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Bradley Huffman,Marker,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCCHA14310,"BOHICKET CREEK AT BOAT CLUB NR ROCKVILLE,SC",,South Atlantic,SC,Charleston County,,No,32.5975,-80.1963888888889,24037,Bohicket Creek,14310,182,5,3,Seedline on white picket fence NE of sensor.,9/20/2017 4:00:00 AM,6.95,2,2,N/A,6598,4,,1,,Leveled from pin elevation,Coastal,9/13/2017 4:00:00 AM,0,2,1381,1381,0.0042,,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
24.93563,-80.61303,24.93563,-80.61303,2017 Irma,Debris,Good: +/- 0.10 ft,NAVD88,Level Gun,William McDevitt,Tape,Handheld GPS,NAD83,Tiffany Carson,Tiffany Carson,FLMON22507,Chesapeake Beach Resort woman's bathroom near swimmng pool .,,,FL,Monroe County,,No,24.93563,-80.61303,24038,Atlantic Ocean,22507,182,2,2,Height bathroom floor = 1.24 ft.; Bathroom floor height above land = 0.74 ft. Height abv land = 1.24 ft. + 0.74 ft. = 1.98 ft.,9/18/2017 4:00:00 AM,5.459,2,2,N/A,7519,2,1.98,1,,,Coastal,9/18/2017 4:00:00 AM,1,2,1741,1741,0.073,,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
25.035,-80.5042,25.035,-80.5042,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kevin Grimsley,Marker,Map (digital or paper),WGS84 (from Digital Map),Windy Brace,Tiffany Carson,FLMON22508,Private Residence,,,FL,Monroe County,,No,25.035,-80.5042,24039,Gulf of Mexico,22508,182,5,2,"Seed line on side of house marked with sharpie and flagging tape refer to pictures, let resident know you are surveying",9/26/2017 4:00:00 AM,1.968,2,6,N/A,7329,4,0.57,4,,,Coastal,9/20/2017 4:00:00 AM,0,4,105,1741,0.037,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.6025,-78.9738888888889,33.6025,-78.9738888888889,2017 Irma,Other (Note in Description box),Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Bradley Huffman,Tape,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCHOR14328,"SURFSIDE BEACH AT 3RD AVENUE SOUTH SWASH,SC",,South Atlantic,SC,Horry County,,No,33.6025,-78.9738888888889,24040,Surfside Beach Swash,14328,182,9,4,Sand line on timber pile near sensor,9/21/2017 4:00:00 AM,6.93,2,6,N/A,6609,2,,1,,standard levels from pin elevation.,Coastal,9/13/2017 4:00:00 AM,0,2,1381,1381,0.09,,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
24.72817,-81.03185,24.72817,-81.03185,2017 Irma,Debris,Unknown/Historical,NAVD88,Level Gun,William McDevitt,Tape,Handheld GPS,NAD83,Tiffany Carson,Tiffany Carson,FLMON22510,Right side of main door frame,,,FL,Monroe County,,No,24.72817,-81.03185,24041,Atlantic Ocean,22510,182,2,6,Right side of main door frame,9/19/2017 4:00:00 AM,5.092,2,2,N/A,7526,2,2.045,1,,,Coastal,9/19/2017 4:00:00 AM,1,2,1741,1741,0.0073,,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
25.0746,-80.4611,25.0746,-80.4611,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kevin Grimsley,Marker,Map (digital or paper),WGS84 (from Digital Map),Windy Brace,Tiffany Carson,FLMON22509,Private Residence,,,FL,Monroe County,,No,25.0746,-80.4611,24042,Atlantic Ocean,22509,182,5,2,"Seed line marked by Sharpie Line, Back of house next to shed with washer and dryer, next to chain link fence, flagging added on fence, refer to pictures",9/27/2017 4:00:00 AM,6.31,2,6,N/A,7369,4,2.64,4,,,Coastal,9/20/2017 4:00:00 AM,1,4,105,1741,0.008,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
25.0406,-80.493,25.0406,-80.493,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Kevin Grimsley,Marker,Map (digital or paper),WGS84 (from Digital Map),Windy Brace,Tiffany Carson,FLMON22511,Private Residence,,,FL,Monroe County,,No,25.0406,-80.493,24043,Atlantic Ocean,22511,182,5,2,"Seedline on wall behind house marked with sharpie, mark is also seen on washer and dryer in shed, Flagging on post to point out location",9/27/2017 4:00:00 AM,6.041,2,6,N/A,7373,4,2.49,4,,,Coastal,9/20/2017 4:00:00 AM,0,4,105,1741,0.08,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
18.16383,-65.74317,18.16383,-65.74317,2017 Irma,Debris,Poor: +/- 0.40 ft,PRVD02,RT-GNSS,Mark Dickman,Stake,Map (digital or paper),NAD83,Sonny Anderson,Windy Brace,PRHUM20650,Punta Santiago Pier,,South Atlantic,PR,Humacao Municipio,,No,18.16364,-65.74319,24044,Caribbean Sea,20650,182,2,4,HWMs 1-6 are all along the same debris line near pier.,9/11/2017 4:00:00 AM,2.51,6,6,N/A,10616,7,,4,,rating assumed based on range at site.,Coastal,9/11/2017 4:00:00 AM,0,2,62,105,0.129,0.4,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
18.16364,-65.74342,18.16364,-65.74342,2017 Irma,Debris,Poor: +/- 0.40 ft,PRVD02,RT-GNSS,Mark Dickman,Stake,Map (digital or paper),NAD83,Sonny Anderson,Windy Brace,PRHUM20650,Punta Santiago Pier,,South Atlantic,PR,Humacao Municipio,,No,18.16364,-65.74319,24045,Caribbean Sea,20650,182,2,4,"to the west of the pier, an unspecified distance",9/13/2017 4:00:00 AM,1.687,6,6,N/A,10617,7,,4,,rating assumed based on range at site.,Coastal,9/11/2017 4:00:00 AM,0,2,62,105,0.129,0.4,HWM 2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
